PRODUCT,UF,EXP,MODEL,PARAMETERS,GRANU,INFO,CLASS,MAPE,POCID,PBE,MASE1,RRMSE,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,context_length,num_samples,batch_size,lr,max_epochs,PARAMETERS_FINE_TUNING
gasolinac,rn,Exp0,XGB,Wind24_TsFeatures,Reg_Indiv,Exp0XGBWind24_TsFeaturesReg_Indiv,1-ML,0.05683,63.63636,-4.21364,0.68478,0.130392799,57628.88672,57628.88672,58863.17188,58460.63672,58432.91406,58590.70703,58636.89844,58636.89844,58425.77344,58456.03125,56608.07813,58635.00781,,,,,,
gasolinac,rn,Exp0,XGB,Wind24_TsFel,Reg_Indiv,Exp0XGBWind24_TsFelReg_Indiv,1-ML,0.05376,54.54545,-1.5653,0.6577,0.125490528,57784.12109,57819.4375,57778.24609,55662.87891,58988.40625,56109.47266,56072.16797,57139.98438,54063.16797,55629.85547,57952.22266,56240.42969,,,,,,
gasolinac,rn,Exp0,XGB,Wind24_TsFlex,Reg_Indiv,Exp0XGBWind24_TsFlexReg_Indiv,1-ML,0.07657,63.63636,6.12122,0.97706,0.156917685,49642.95313,53085.96094,55777.95703,52020.5,48434.24219,54038.42188,53633.46875,51932.88672,52663.75,52789.35938,53241.77734,52422.45703,,,,,,
gasolinac,rn,Exp0,XGB,Wind24_TsFresh,Reg_Indiv,Exp0XGBWind24_TsFreshReg_Indiv,1-ML,0.09233,9.09091,5.68019,1.16849,0.194827874,50530.41016,50530.41016,50530.41016,50530.41016,51393.69922,49239.14453,50016.76953,49262.30859,58507.65234,55619.5,58243.35156,58237.88281,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_Catch22,Reg_Indiv,Exp0XGBWind36_Catch22Reg_Indiv,1-ML,0.09259,45.45455,9.27233,1.19932,0.207134309,51734.63251,47778.16466,47611.27533,55653.0288,51322.78271,51707.54928,51348.64771,50814.58184,51233.82258,49845.6344,49281.69847,50216.12942,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_RawData,Reg_Indiv,Exp0XGBWind36_RawDataReg_Indiv,1-ML,0.14318,45.45455,14.49992,1.82829,0.306597277,41537.08984,45027.96094,39594.19531,43627.45703,47888.52734,49315.79688,51506.64844,51996.28906,51962.15625,54180.96875,48158.67969,48688.59766,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_TsCesium,Reg_Indiv,Exp0XGBWind36_TsCesiumReg_Indiv,1-ML,0.10763,27.27273,10.87,1.39462,0.228846478,49947.12461,49947.12461,48844.68841,49955.25324,48858.40493,50203.88991,51053.57082,48753.0632,50948.22893,50208.41867,49059.49018,50052.46642,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_TsFeatures,Reg_Indiv,Exp0XGBWind36_TsFeaturesReg_Indiv,1-ML,0.05207,9.09091,-3.4984,0.62682,0.125148498,57864.34375,57924.36719,57864.34375,57864.34375,57864.34375,57864.34375,57854.25781,57854.25781,57868.87891,57674.50391,57854.25781,57854.25781,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_TsFel,Reg_Indiv,Exp0XGBWind36_TsFelReg_Indiv,1-ML,0.05639,63.63636,3.80581,0.72078,0.141524604,47177.54688,55059.45313,55266.92578,54416.53125,56643.83203,57233.28906,55153.78516,55218.32031,54744.61328,51067.82031,52642.85547,50589.15625,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_TsFlex,Reg_Indiv,Exp0XGBWind36_TsFlexReg_Indiv,1-ML,0.09569,63.63636,6.82612,1.21455,0.188789895,51040.55078,54261.30469,47359.17969,52237.12891,52029.08594,52630.19531,50377.72656,52145.79297,50765.22266,54261.75,52647.96094,55199.8125,,,,,,
gasolinac,rn,Exp0,XGB,Wind36_TsFresh,Reg_Indiv,Exp0XGBWind36_TsFreshReg_Indiv,1-ML,0.12702,36.36364,9.04971,1.61579,0.26480085,50881.40234,50881.40234,50881.40234,50881.40234,49617.33594,50166.85156,49594.12891,49747.28125,49914.94531,46620.3125,49060.26172,61794.44922,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_Catch22,Reg_Indiv,Exp0XGBWind12_Catch22Reg_Indiv,1-ML,0.05348,72.72727,4.6334,1.03427,0.130943127,36103.72169,37445.38532,38120.747,38758.55918,39260.52223,39929.95062,39010.23264,39096.86595,37964.40659,39314.94196,36983.14621,35380.34137,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_RawData,Reg_Indiv,Exp0XGBWind12_RawDataReg_Indiv,1-ML,0.06432,63.63636,6.56393,1.23086,0.158778434,36648.80078,36063.76563,35792.54297,35929.27734,39412.40625,39021.33984,38678.19141,38950.29297,38181.02734,41746.37109,34696.05078,32990.14844,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_TsCesium,Reg_Indiv,Exp0XGBWind12_TsCesiumReg_Indiv,1-ML,0.09002,63.63636,8.77955,1.74372,0.210016176,36519.86317,36296.9753,36287.56121,36096.59671,36617.1035,36174.80444,37118.63516,36001.33937,36650.93757,36860.07838,36815.00134,36045.41735,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_TsFeatures,Reg_Indiv,Exp0XGBWind12_TsFeaturesReg_Indiv,1-ML,0.06138,45.45455,-1.4737,1.11606,0.149592622,40263.48438,40273.55859,41560.30859,41759.05078,40271.48047,40265.71484,39420.13672,39396.23047,39545.59375,39945.28906,42087.25391,41869.79688,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_TsFel,Reg_Indiv,Exp0XGBWind12_TsFelReg_Indiv,1-ML,0.05534,36.36364,0.24508,1.02948,0.136272749,37577.73047,39431.84766,37851.77344,38683.19922,40611.94141,40193.19141,39533.30469,40802.38281,42372.8125,41068.80469,40529.55469,39758.26172,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_TsFlex,Reg_Indiv,Exp0XGBWind12_TsFlexReg_Indiv,1-ML,0.05521,36.36364,2.92199,1.05198,0.144993633,39252.14453,38054.01563,37464.10547,38691.24609,39377.84766,38972.5625,38781.88281,39207.54297,38845.65625,38843.70313,38972.96484,39112.92969,,,,,,
gasolinac,ro,Exp0,XGB,Wind12_TsFresh,Reg_Indiv,Exp0XGBWind12_TsFreshReg_Indiv,1-ML,0.07109,54.54545,5.991,1.37107,0.174436868,37021.31641,35722.78906,36778.73438,36156.20313,37486.26953,37486.26953,38913.03516,37486.26953,40024.85938,37486.26953,38809.62891,37486.26953,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_Catch22,Reg_Indiv,Exp0XGBWind24_Catch22Reg_Indiv,1-ML,0.05244,72.72727,0.87771,0.97684,0.122101705,40306.9241,38169.86594,39646.42633,39019.0134,38917.44075,39361.08709,38537.60671,39352.80877,40921.86187,41185.47217,39988.70943,39973.55557,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_RawData,Reg_Indiv,Exp0XGBWind24_RawDataReg_Indiv,1-ML,0.09021,45.45455,9.23634,1.73199,0.222592962,38656.35938,35613.02344,34659.9375,34957.96875,37303.23828,36928.78125,37083.83594,39544.30859,38616.67578,37793.14453,32459.38672,31676.91016,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_TsCesium,Reg_Indiv,Exp0XGBWind24_TsCesiumReg_Indiv,1-ML,0.21338,27.27273,21.68485,4.06632,0.443064196,31988.37471,29848.22179,31365.1983,31937.16442,31937.16442,31211.74586,31269.04568,30563.31361,31038.88307,31038.88307,31301.83234,32091.9233,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_TsFeatures,Reg_Indiv,Exp0XGBWind24_TsFeaturesReg_Indiv,1-ML,0.06484,45.45455,-3.46859,1.16562,0.156601539,41214.12891,41188.50781,41214.12891,41214.12891,41251.42578,41251.42578,41251.42578,41214.12891,41346.84766,41132.73828,41100.625,42845.6875,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_TsFel,Reg_Indiv,Exp0XGBWind24_TsFelReg_Indiv,1-ML,0.05452,45.45455,3.88878,1.06233,0.170318381,38379.73828,33807.48047,34430.17969,38447.58594,40248.26172,37339.91016,41247.03906,42101.62891,39568.02344,39289.15625,39664.30469,36416.66797,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_TsFlex,Reg_Indiv,Exp0XGBWind24_TsFlexReg_Indiv,1-ML,0.0596,36.36364,-2.98395,1.07431,0.144039024,38113.96875,39908.70313,41335.15625,41762.19141,40758.45703,42320.60156,42329.28125,41388.86719,41878.10156,41029.71094,41006.61328,42069.24609,,,,,,
gasolinac,ro,Exp0,XGB,Wind24_TsFresh,Reg_Indiv,Exp0XGBWind24_TsFreshReg_Indiv,1-ML,0.08653,27.27273,4.03812,1.61008,0.191905895,33786.53906,38805.89453,38805.89453,38805.89453,38805.89453,37070.36328,35324.46484,37847.95313,40675.89453,41427.78516,37235.40625,41631.75,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_Catch22,Reg_Indiv,Exp0XGBWind36_Catch22Reg_Indiv,1-ML,0.15438,27.27273,13.70104,2.97105,0.365798211,37504.72366,39327.46323,30177.80077,30550.23827,29596.191,33575.22491,36474.93315,33606.81225,34497.81739,32651.02153,38964.40791,36954.70233,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_RawData,Reg_Indiv,Exp0XGBWind36_RawDataReg_Indiv,1-ML,0.09128,63.63636,7.71056,1.71467,0.23258037,31055.49023,30622.00586,33200.05859,34593.09375,38440.09375,36473.03906,40332.15234,41654.20313,38436.15234,43596.42969,37368.99609,36839.34766,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_TsCesium,Reg_Indiv,Exp0XGBWind36_TsCesiumReg_Indiv,1-ML,0.10139,36.36364,9.48714,1.94639,0.231007486,34606.16091,34830.6272,34830.6272,34830.6272,37412.63034,34855.21168,37553.8056,34830.6272,37923.16501,37923.16501,37553.8056,36940.34645,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_TsFeatures,Reg_Indiv,Exp0XGBWind36_TsFeaturesReg_Indiv,1-ML,0.05322,18.18182,1.12397,0.99146,0.133506012,39272.08203,39412.91406,39272.08203,39272.08203,39272.08203,39272.08203,39272.08203,39272.08203,39412.91406,39994.46484,40289.90625,40184.95313,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_TsFel,Reg_Indiv,Exp0XGBWind36_TsFelReg_Indiv,1-ML,0.06938,63.63636,5.67618,1.33661,0.190242684,38760.82813,38640.70703,34400.60938,32289.89063,37091.74219,38469.55859,40133.79297,39878.53516,40030.07422,39115.25391,38058.70703,35498.07031,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_TsFlex,Reg_Indiv,Exp0XGBWind36_TsFlexReg_Indiv,1-ML,0.07784,27.27273,1.65851,1.45406,0.181171837,36934.53516,40313.80078,36264.28516,39772.46094,38125.32031,39480.03516,39114.47266,39232.88281,40164.58984,39070.15234,41996.94922,41166.64453,,,,,,
gasolinac,ro,Exp0,XGB,Wind36_TsFresh,Reg_Indiv,Exp0XGBWind36_TsFreshReg_Indiv,1-ML,0.07868,45.45455,6.26064,1.51554,0.198973273,39410.72656,39410.72656,39410.72656,39410.72656,40001.48047,38154.96875,35048.0,38397.10156,33945.85156,35366.84375,36797.22656,34210.39453,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_Catch22,Reg_Indiv,Exp0XGBWind12_Catch22Reg_Indiv,1-ML,0.05311,27.27273,1.02541,0.97683,0.133092808,14456.93443,14870.14118,14808.74489,15442.25497,14943.37295,15373.34447,15501.46897,15114.56244,15540.91872,15326.15733,14910.40604,14935.59561,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_RawData,Reg_Indiv,Exp0XGBWind12_RawDataReg_Indiv,1-ML,0.08242,45.45455,7.0241,1.54499,0.221370275,14422.94531,14274.36523,13500.8584,13508.92188,13135.07031,13985.30957,14103.85449,14060.00098,14306.57813,14813.0791,15135.38477,14993.84375,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_TsCesium,Reg_Indiv,Exp0XGBWind12_TsCesiumReg_Indiv,1-ML,0.05867,54.54545,3.2191,1.09597,0.160710406,14867.11664,14840.62174,14874.92811,14781.19711,14709.2789,14697.49662,14748.12114,14790.89335,14740.06805,14429.06511,14849.68307,14878.75485,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_TsFeatures,Reg_Indiv,Exp0XGBWind12_TsFeaturesReg_Indiv,1-ML,0.1252,45.45455,-12.07562,2.22656,0.332766558,16358.74121,16487.7832,17754.20313,18026.61328,17193.22266,16798.53906,16383.38574,16754.46875,16893.5293,16928.23047,17684.73438,17948.63086,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_TsFel,Reg_Indiv,Exp0XGBWind12_TsFelReg_Indiv,1-ML,0.06967,72.72727,-6.82426,1.25829,0.190923796,15609.08203,15737.77148,16021.18359,15655.37598,16170.75977,17128.21875,16342.83594,17193.18359,17239.21484,17994.55078,15599.02734,14905.56738,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_TsFlex,Reg_Indiv,Exp0XGBWind12_TsFlexReg_Indiv,1-ML,0.06921,45.45455,5.5069,1.31176,0.195693531,14878.33203,14990.18164,14682.36816,14461.58008,13925.37012,13991.27637,14279.59766,14257.30957,14270.51758,14272.31934,14519.31836,14490.05762,,,,,,
gasolinac,rr,Exp0,XGB,Wind12_TsFresh,Reg_Indiv,Exp0XGBWind12_TsFreshReg_Indiv,1-ML,0.08369,36.36364,7.48444,1.5867,0.23863999,14309.45117,14309.45117,14309.45117,15184.21973,14013.68457,14940.11035,13560.34473,13562.89941,13723.55273,13558.58398,13566.90723,14358.67871,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_Catch22,Reg_Indiv,Exp0XGBWind24_Catch22Reg_Indiv,1-ML,0.05924,36.36364,1.93527,1.08454,0.174969677,15284.73575,14190.53783,13992.19768,14464.80797,15299.68377,14539.75754,14868.14007,15390.98719,15377.02696,15203.83463,15156.00697,15790.22107,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_RawData,Reg_Indiv,Exp0XGBWind24_RawDataReg_Indiv,1-ML,0.11936,27.27273,12.02698,2.26001,0.343560073,15264.30469,14530.84668,14032.54688,13038.28027,13860.50195,13148.47363,13861.48145,12571.56348,13202.97754,12911.71387,12302.38086,12354.79785,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_TsCesium,Reg_Indiv,Exp0XGBWind24_TsCesiumReg_Indiv,1-ML,0.05413,36.36364,2.59633,1.0181,0.15747804,14977.34824,14977.34824,14982.85413,14666.77094,14612.68892,14612.68892,15506.65847,14923.2664,15506.65847,14202.39161,14977.34824,14401.50877,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_TsFeatures,Reg_Indiv,Exp0XGBWind24_TsFeaturesReg_Indiv,1-ML,0.04482,72.72727,-1.35804,0.8045,0.125097552,15547.79492,15544.71875,15542.82031,15542.82031,15542.82031,15553.53906,15552.18945,15555.4375,15555.01465,15664.81152,15184.25293,14801.81836,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_TsFel,Reg_Indiv,Exp0XGBWind24_TsFelReg_Indiv,1-ML,0.05357,54.54545,-1.43671,0.97347,0.145523858,15010.58496,14544.38574,13922.57422,14408.47168,15033.67383,15984.65332,16564.23633,16887.49609,16363.89063,16317.14648,15789.66016,14905.31738,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_TsFlex,Reg_Indiv,Exp0XGBWind24_TsFlexReg_Indiv,1-ML,0.06556,36.36364,1.78635,1.20478,0.180242853,14177.81738,14112.21387,14739.31445,14572.19629,15267.53906,14753.86231,15002.54492,14403.05078,15574.31543,15292.72363,16177.97656,15757.07031,,,,,,
gasolinac,rr,Exp0,XGB,Wind24_TsFresh,Reg_Indiv,Exp0XGBWind24_TsFreshReg_Indiv,1-ML,0.06773,63.63636,6.69097,1.29861,0.220744925,14848.84473,14485.07715,14958.55371,14914.53125,13665.00195,14390.73438,13700.14746,14016.99707,14986.47754,13400.29981,13493.76563,13989.75488,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_Catch22,Reg_Indiv,Exp0XGBWind36_Catch22Reg_Indiv,1-ML,0.05067,72.72727,1.84956,0.95298,0.155581138,15587.58599,15541.74948,15758.09411,16131.59442,14026.95845,14689.34028,14686.52357,13944.68057,14750.18575,15348.7432,15149.56546,14099.8547,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_RawData,Reg_Indiv,Exp0XGBWind36_RawDataReg_Indiv,1-ML,0.09492,54.54545,9.54418,1.79673,0.27770283,13613.14551,13849.92676,13864.96973,13434.56348,13359.95996,12845.03516,15257.04785,15284.74316,14400.92871,13975.38184,12684.71191,13055.5,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_TsCesium,Reg_Indiv,Exp0XGBWind36_TsCesiumReg_Indiv,1-ML,0.08669,54.54545,8.82284,1.64948,0.240773636,13833.41685,13832.1252,13831.38591,14053.90856,13768.79181,14051.87763,14045.80139,13832.1252,13865.93453,14134.01827,13831.38591,13865.93453,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_TsFeatures,Reg_Indiv,Exp0XGBWind36_TsFeaturesReg_Indiv,1-ML,0.08428,45.45455,3.18059,1.53832,0.244760105,12191.45801,14056.11816,14052.7002,14105.76367,12138.41504,14138.22754,16081.59766,16106.1582,15944.39356,16109.78613,16176.56348,16176.56348,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_TsFel,Reg_Indiv,Exp0XGBWind36_TsFelReg_Indiv,1-ML,0.08098,36.36364,-7.23363,1.44122,0.224244974,16111.37207,15625.04688,15533.08691,15779.8877,15842.33301,16178.65039,16519.33789,16277.59766,16695.06836,17727.41797,16896.6875,17159.84961,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_TsFlex,Reg_Indiv,Exp0XGBWind36_TsFlexReg_Indiv,1-ML,0.0669,54.54545,5.66168,1.26762,0.188781369,14525.33984,14246.43066,14485.58301,14759.96484,14465.13965,14556.29102,14163.84082,14066.79785,14550.01758,14187.26563,14547.86719,14180.29981,,,,,,
gasolinac,rr,Exp0,XGB,Wind36_TsFresh,Reg_Indiv,Exp0XGBWind36_TsFreshReg_Indiv,1-ML,0.05777,27.27273,2.7828,1.07399,0.154814217,14536.19531,15260.97754,14647.15137,14274.42969,15184.75195,14897.22656,15179.3418,15149.0625,15281.91211,14882.66797,14544.81445,14167.57227,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_Catch22,Reg_Indiv,Exp0XGBWind12_Catch22Reg_Indiv,1-ML,0.10991,63.63636,11.27734,1.98831,0.202909502,278528.3521,282378.2677,285328.6503,289480.5166,285601.3396,274923.7544,275875.8348,279866.0357,283541.3919,297746.1227,288003.1347,282384.2132,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_RawData,Reg_Indiv,Exp0XGBWind12_RawDataReg_Indiv,1-ML,0.14825,81.81818,15.02796,2.64958,0.254872234,281402.9063,278133.2188,261584.5938,261075.5625,256652.5938,263272.4375,264975.1563,269063.8125,275846.75,294707.125,282112.3125,270946.3438,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_TsCesium,Reg_Indiv,Exp0XGBWind12_TsCesiumReg_Indiv,1-ML,0.11408,63.63636,11.71408,2.06531,0.212406832,273549.902,273549.902,284642.1199,279546.8867,277329.5332,281763.1799,286491.6734,286491.6734,294276.6634,289057.3314,280657.155,279546.8867,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_TsFeatures,Reg_Indiv,Exp0XGBWind12_TsFeaturesReg_Indiv,1-ML,0.0827,45.45455,-3.2032,1.44545,0.147794741,340018.7188,340018.7188,334061.9063,334056.0938,333045.1875,333045.1875,334188.0,337981.75,290397.2813,321573.5,320867.0313,339919.4688,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_TsFel,Reg_Indiv,Exp0XGBWind12_TsFelReg_Indiv,1-ML,0.05699,36.36364,3.12376,1.04618,0.128119571,317649.1875,319695.5,297764.8438,300277.7813,289189.5313,314415.25,309910.1875,322772.2813,307493.2188,306969.5938,309794.25,320520.7188,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_TsFlex,Reg_Indiv,Exp0XGBWind12_TsFlexReg_Indiv,1-ML,0.11855,54.54545,12.19782,2.1506,0.223185873,287141.0625,280307.875,283325.4375,287382.6563,276292.1875,281559.0625,275294.8438,277984.6875,277984.6875,277929.9375,279631.1875,283511.6563,,,,,,
gasolinac,rs,Exp0,XGB,Wind12_TsFresh,Reg_Indiv,Exp0XGBWind12_TsFreshReg_Indiv,1-ML,0.10989,18.18182,10.96944,2.00172,0.217024945,296918.375,308257.25,283172.375,279756.4688,297143.2188,283200.4375,283986.9375,279762.2188,278978.9063,278978.9063,278978.9063,266335.3125,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_Catch22,Reg_Indiv,Exp0XGBWind24_Catch22Reg_Indiv,1-ML,0.08908,63.63636,9.09551,1.60363,0.166320256,276714.663,285226.111,294925.7979,278831.2656,286850.3715,288293.7944,289175.3256,296454.0709,301589.5892,330788.2082,276755.9515,281753.571,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_RawData,Reg_Indiv,Exp0XGBWind24_RawDataReg_Indiv,1-ML,0.15594,36.36364,15.8344,2.79176,0.278270329,273114.4063,288361.5938,253252.2344,270110.6563,287477.0938,257880.5313,265134.6563,272489.875,250429.9219,302266.5625,267467.75,240850.25,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_TsCesium,Reg_Indiv,Exp0XGBWind24_TsCesiumReg_Indiv,1-ML,0.17416,54.54545,17.7272,3.12548,0.304017115,261223.6621,268139.1055,266197.4389,254329.2799,254329.2799,269206.4012,262435.495,262801.2451,262435.495,262801.2451,261608.7122,270714.861,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_TsFeatures,Reg_Indiv,Exp0XGBWind24_TsFeaturesReg_Indiv,1-ML,0.05868,27.27273,-2.47736,1.0304,0.113458948,327971.6875,327971.6875,327991.0,328364.5938,327863.75,327846.5938,327842.0,327842.0,326008.4688,325682.4375,327971.6875,327971.6875,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_TsFel,Reg_Indiv,Exp0XGBWind24_TsFelReg_Indiv,1-ML,0.05103,54.54545,0.26507,0.92654,0.11315048,310633.2813,318195.375,322247.0,309529.3125,318809.4063,327934.75,325952.75,337967.5,317342.625,312339.25,323046.75,302122.0938,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_TsFlex,Reg_Indiv,Exp0XGBWind24_TsFlexReg_Indiv,1-ML,0.08394,45.45455,8.13872,1.53874,0.181443006,260340.8594,283547.4688,284243.875,281346.4688,310479.4375,307916.5,297734.75,296223.0313,296549.2813,300475.3125,301896.1563,303310.75,,,,,,
gasolinac,rs,Exp0,XGB,Wind24_TsFresh,Reg_Indiv,Exp0XGBWind24_TsFreshReg_Indiv,1-ML,0.13487,63.63636,13.67184,2.41048,0.232512181,278912.25,278912.25,278912.25,273991.8125,273052.7188,263193.875,253068.2188,271350.8438,276497.5938,306081.0625,278912.25,278912.25,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_Catch22,Reg_Indiv,Exp0XGBWind36_Catch22Reg_Indiv,1-ML,0.06456,81.81818,6.48411,1.18355,0.142676031,290702.4528,288693.2219,293723.584,287670.8426,272192.9489,307420.2968,300368.9435,312681.6431,319492.1681,314472.9314,297232.6259,302887.7913,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_RawData,Reg_Indiv,Exp0XGBWind36_RawDataReg_Indiv,1-ML,0.13666,54.54545,13.87599,2.44647,0.253655888,235427.8438,254281.1875,255271.8438,270165.0313,268531.6875,263320.5625,283224.7813,292417.6875,277630.375,312760.9063,301801.375,289132.5938,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_TsCesium,Reg_Indiv,Exp0XGBWind36_TsCesiumReg_Indiv,1-ML,0.05017,27.27273,0.59942,0.90557,0.106268155,319030.133,315896.6613,315896.6613,319030.133,317739.6375,315896.6613,318419.0714,315563.0936,315563.0936,317739.6375,319674.7654,322843.7582,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_TsFeatures,Reg_Indiv,Exp0XGBWind36_TsFeaturesReg_Indiv,1-ML,0.06056,27.27273,4.6503,1.09502,0.124840059,294062.3438,294242.9375,294062.3438,294242.9375,294062.3438,294062.3438,294062.3438,294062.3438,313769.5313,328386.0625,331437.125,331437.125,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_TsFel,Reg_Indiv,Exp0XGBWind36_TsFelReg_Indiv,1-ML,0.06273,36.36364,1.20819,1.13092,0.124735424,314220.75,325131.5,321378.4375,321673.2813,321852.7813,325241.875,297039.5313,296416.6563,331892.7188,314234.4063,301254.3125,319603.0,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_TsFlex,Reg_Indiv,Exp0XGBWind36_TsFlexReg_Indiv,1-ML,0.08178,36.36364,8.19643,1.50522,0.179577521,263923.625,290401.2813,293876.9688,297820.1875,303374.2813,300976.2813,305304.8125,302377.75,291341.8438,297801.125,292828.8438,281823.0625,,,,,,
gasolinac,rs,Exp0,XGB,Wind36_TsFresh,Reg_Indiv,Exp0XGBWind36_TsFreshReg_Indiv,1-ML,0.1003,18.18182,10.45883,1.844,0.221545246,292924.8125,259667.25,251525.5313,292924.8125,292924.8125,292924.8125,292924.8125,300148.5625,291527.5,278494.8125,290235.875,298834.2813,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_Catch22,Reg_Indiv,Exp0XGBWind12_Catch22Reg_Indiv,1-ML,0.07238,45.45455,5.57714,1.5024,0.163930933,241886.9387,252712.9814,254913.2666,256921.8645,251695.8054,232674.5662,229711.3503,245980.7573,229466.2625,256318.3454,237248.8329,237904.8141,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_RawData,Reg_Indiv,Exp0XGBWind12_RawDataReg_Indiv,1-ML,0.07706,54.54545,7.9202,1.59652,0.173321135,240382.5781,238729.7969,232036.1719,228872.875,234883.9063,228324.1875,230808.5469,230972.2813,232860.8125,254554.2813,252380.1406,249987.2656,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_TsCesium,Reg_Indiv,Exp0XGBWind12_TsCesiumReg_Indiv,1-ML,0.07758,36.36364,7.64756,1.63056,0.192064117,246183.3704,237444.6326,235343.171,232616.722,238091.5013,233224.6719,246183.3704,246183.3704,232504.9868,238573.7824,236189.6024,240706.3217,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_TsFeatures,Reg_Indiv,Exp0XGBWind12_TsFeaturesReg_Indiv,1-ML,0.06322,63.63636,-3.66338,1.27096,0.148873938,274876.9375,268720.1875,269797.6875,274919.0313,269893.5625,269938.5938,270179.625,269902.6875,254655.8906,262936.5,275253.5313,252849.6875,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_TsFel,Reg_Indiv,Exp0XGBWind12_TsFelReg_Indiv,1-ML,0.02866,72.72727,-0.04729,0.59057,0.071747682,263729.6875,262681.9688,250466.6875,247724.3281,251103.1719,259932.0625,244611.75,247169.9688,262296.0625,282015.75,276408.9063,253672.2813,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_TsFlex,Reg_Indiv,Exp0XGBWind12_TsFlexReg_Indiv,1-ML,0.05728,54.54545,5.75873,1.217,0.159697919,232120.6563,232120.6563,242104.5625,250496.3281,240836.8594,250655.7031,239686.0,239686.0,250027.8594,249038.7344,244312.1406,250720.4375,,,,,,
gasolinac,sc,Exp0,XGB,Wind12_TsFresh,Reg_Indiv,Exp0XGBWind12_TsFreshReg_Indiv,1-ML,0.06226,63.63636,6.15677,1.30162,0.156939625,227579.6875,252026.9531,237355.4688,232661.625,234462.5156,246971.1563,249192.3906,225490.7656,255689.0938,258452.5156,245999.6719,243583.4531,,,,,,
